Time (s),Position X (m),Position Y (m),Velocity (m/s),Heading,Length (m),Width (m),Vehicle Number,TDM (s),MFD (m),EI (m/s)
5.57143,-1.69225,-23.3913,3.669666667,1.55509514,4.72,1.83,1,,,
5.57143,-58.1488,-1.7,16.66666667,0.0,4.72,1.83,4,,,
5.58143,-1.69157,-23.3548,3.694111111,1.55500789,4.72,1.83,1,,,
5.58143,-57.9822,-1.7,16.66666667,0.0,4.72,1.83,4,,,
5.59143,-1.69088,-23.3186,3.71825,1.55492064,4.72,1.83,1,3.5,4.93,-1.41
5.59143,-57.8157,-1.7,16.66666667,0.0,4.72,1.83,4,3.5,4.93,-1.41
5.60144,-1.69012,-23.2788,3.744583333,1.55482641,4.72,1.83,1,3.49,4.83,-1.39
5.60144,-57.6486,-1.7,16.66666667,0.0,4.72,1.83,4,3.49,4.83,-1.39
5.61144,-1.68939,-23.2405,3.769694444,1.55473567,4.72,1.83,1,3.48,4.74,-1.37
5.61144,-57.4812,-1.7,16.66666667,0.0,4.72,1.83,4,3.48,4.74,-1.37
5.62144,-1.68866,-23.2025,3.794416667,1.55464493,4.72,1.83,1,3.46,4.66,-1.34
5.62144,-57.3138,-1.7,16.66666667,0.0,4.72,1.83,4,3.46,4.66,-1.34
5.63145,-1.68794,-23.1649,3.818638889,1.55455768,4.72,1.83,1,3.45,4.57,-1.32
5.63145,-57.1464,-1.7,16.66666667,0.0,4.72,1.83,4,3.45,4.57,-1.32
5.64145,-1.6872,-23.127,3.842944444,1.55447043,4.72,1.83,1,3.44,4.49,-1.3
5.64145,-56.979,-1.7,16.66666667,0.0,4.72,1.83,4,3.44,4.49,-1.3
5.65145,-1.68645,-23.0883,3.867472222,1.554381435,4.72,1.83,1,3.43,4.4,-1.28
5.65145,-56.812,-1.7,16.66666667,0.0,4.72,1.83,4,3.43,4.4,-1.28
5.66145,-1.6857,-23.0499,3.891638889,1.554294185,4.72,1.83,1,3.42,4.32,-1.26
5.66145,-56.6453,-1.7,16.66666667,0.0,4.72,1.83,4,3.42,4.32,-1.26
5.67146,-1.68494,-23.0106,3.916083333,1.55420519,4.72,1.83,1,3.41,4.23,-1.24
5.67146,-56.4786,-1.7,16.66666667,0.0,4.72,1.83,4,3.41,4.23,-1.24
5.68146,-1.68419,-22.9723,3.939833333,1.554119685,4.72,1.83,1,3.4,4.15,-1.22
5.68146,-56.3119,-1.7,16.66666667,0.0,4.72,1.83,4,3.4,4.15,-1.22
5.69146,-1.68343,-22.9337,3.963527778,1.55403418,4.72,1.83,1,3.39,4.07,-1.2
5.69146,-56.1452,-1.7,16.66666667,0.0,4.72,1.83,4,3.39,4.07,-1.2
5.70146,-1.68262,-22.8926,3.988638889,1.55394344,4.72,1.83,1,3.38,3.98,-1.18
5.70146,-55.9786,-1.7,16.66666667,0.0,4.72,1.83,4,3.38,3.98,-1.18
5.71147,-1.6818,-22.8511,4.013861111,1.5538527,4.72,1.83,1,3.37,3.89,-1.15
5.71147,-55.8119,-1.7,16.66666667,0.0,4.72,1.83,4,3.37,3.89,-1.15
5.72147,-1.68103,-22.8123,4.037305556,1.55376894,4.72,1.83,1,3.36,3.81,-1.13
5.72147,-55.6452,-1.7,16.66666667,0.0,4.72,1.83,4,3.36,3.81,-1.13
5.73147,-1.68023,-22.7722,4.061388889,1.55368169,4.72,1.83,1,3.35,3.73,-1.11
5.73147,-55.4785,-1.7,16.66666667,0.0,4.72,1.83,4,3.35,3.73,-1.11
5.74147,-1.67942,-22.7317,4.085666667,1.55359444,4.72,1.83,1,3.34,3.65,-1.09
5.74147,-55.3118,-1.7,16.66666667,0.0,4.72,1.83,4,3.34,3.65,-1.09
5.75148,-1.6786,-22.6906,4.110138889,1.55350719,4.72,1.83,1,3.33,3.56,-1.07
5.75148,-55.1451,-1.7,16.66666667,0.0,4.72,1.83,4,3.33,3.56,-1.07
5.76148,-1.67776,-22.6488,4.134888889,1.553418195,4.72,1.83,1,3.32,3.48,-1.05
5.76148,-54.9783,-1.7,16.66666667,0.0,4.72,1.83,4,3.32,3.48,-1.05
5.77148,-1.67693,-22.6078,4.159055556,1.553330945,4.72,1.83,1,3.31,3.4,-1.03
5.77148,-54.8116,-1.7,16.66666667,0.0,4.72,1.83,4,3.31,3.4,-1.03
5.78148,-1.67609,-22.5658,4.183694444,1.55324195,4.72,1.83,1,3.3,3.31,-1.0
5.78148,-54.6449,-1.7,16.66666667,0.0,4.72,1.83,4,3.3,3.31,-1.0
5.79149,-1.67523,-22.5236,4.208305556,1.55315121,4.72,1.83,1,3.29,3.23,-0.98
5.79149,-54.4782,-1.7,16.66666667,0.0,4.72,1.83,4,3.29,3.23,-0.98
5.80149,-1.67436,-22.4809,4.233083333,1.55306047,4.72,1.83,1,3.28,3.15,-0.96
5.80149,-54.3114,-1.7,16.66666667,0.0,4.72,1.83,4,3.28,3.15,-0.96
5.81149,-1.6735,-22.4391,4.257166667,1.552971475,4.72,1.83,1,3.27,3.07,-0.94
5.81149,-54.1445,-1.7,16.66666667,0.0,4.72,1.83,4,3.27,3.07,-0.94
5.82149,-1.67263,-22.3966,4.2815,1.552880735,4.72,1.83,1,3.26,2.99,-0.92
5.82149,-53.9777,-1.7,16.66666667,0.0,4.72,1.83,4,3.26,2.99,-0.92
5.8315,-1.67174,-22.3534,4.306055556,1.55278825,4.72,1.83,1,3.25,2.91,-0.9
5.8315,-53.8109,-1.7,16.66666667,0.0,4.72,1.83,4,3.25,2.91,-0.9
5.8415,-1.67084,-22.3098,4.330666667,1.55269402,4.72,1.83,1,3.24,2.82,-0.87
5.8415,-53.644,-1.7,16.66666667,0.0,4.72,1.83,4,3.24,2.82,-0.87
5.8515,-1.66994,-22.2669,4.354722222,1.552601535,4.72,1.83,1,3.23,2.75,-0.85
5.8515,-53.4773,-1.7,16.66666667,0.0,4.72,1.83,4,3.23,2.75,-0.85
5.8615,-1.66902,-22.2229,4.379138889,1.552507305,4.72,1.83,1,3.22,2.67,-0.83
5.8615,-53.3108,-1.7,16.66666667,0.0,4.72,1.83,4,3.22,2.67,-0.83
5.87151,-1.6681,-22.1789,4.403333333,1.552413075,4.72,1.83,1,3.21,2.59,-0.81
5.87151,-53.1442,-1.7,16.66666667,0.0,4.72,1.83,4,3.21,2.59,-0.81
5.88151,-1.66716,-22.1344,4.427583333,1.5523171,4.72,1.83,1,3.2,2.51,-0.78
5.88151,-52.9776,-1.7,16.66666667,0.0,4.72,1.83,4,3.2,2.51,-0.78
5.89151,-1.66622,-22.0903,4.451444444,1.55222287,4.72,1.83,1,3.18,2.43,-0.76
5.89151,-52.811,-1.7,16.66666667,0.0,4.72,1.83,4,3.18,2.43,-0.76
5.90151,-1.66526,-22.0452,4.475611111,1.55212515,4.72,1.83,1,3.17,2.35,-0.74
5.90151,-52.6443,-1.7,16.66666667,0.0,4.72,1.83,4,3.17,2.35,-0.74
5.91152,-1.6643,-22.0005,4.499305556,1.552029175,4.72,1.83,1,3.16,2.28,-0.72
5.91152,-52.4776,-1.7,16.66666667,0.0,4.72,1.83,4,3.16,2.28,-0.72
5.92152,-1.6633,-21.954,4.523722222,1.55192971,4.72,1.83,1,3.15,2.2,-0.7
5.92152,-52.3109,-1.7,16.66666667,0.0,4.72,1.83,4,3.15,2.2,-0.7
5.93152,-1.66237,-21.9108,4.546083333,1.551837225,4.72,1.83,1,3.14,2.13,-0.68
5.93152,-52.1442,-1.7,16.66666667,0.0,4.72,1.83,4,3.14,2.13,-0.68
5.94152,-1.66139,-21.8656,4.569194444,1.551739505,4.72,1.83,1,3.13,2.05,-0.66
5.94152,-51.9775,-1.7,16.66666667,0.0,4.72,1.83,4,3.13,2.05,-0.66
5.95153,-1.66039,-21.8197,4.592305556,1.551641785,4.72,1.83,1,3.12,1.98,-0.63
5.95153,-51.8109,-1.7,16.66666667,0.0,4.72,1.83,4,3.12,1.98,-0.63
5.96153,-1.65937,-21.773,4.615472222,1.55154232,4.72,1.83,1,3.11,1.91,-0.61
5.96153,-51.6445,-1.7,16.66666667,0.0,4.72,1.83,4,3.11,1.91,-0.61
5.97153,-1.65834,-21.7263,4.63825,1.551442855,4.72,1.83,1,3.1,1.83,-0.59
5.97153,-51.4781,-1.7,16.66666667,0.0,4.72,1.83,4,3.1,1.83,-0.59
5.98154,-1.65735,-21.6815,4.659805556,1.55134688,4.72,1.83,1,3.09,1.77,-0.57
5.98154,-51.3116,-1.7,16.66666667,0.0,4.72,1.83,4,3.09,1.77,-0.57
5.99154,-1.65634,-21.636,4.681416667,1.551250905,4.72,1.83,1,3.08,1.7,-0.55
5.99154,-51.1452,-1.7,16.66666667,0.0,4.72,1.83,4,3.08,1.7,-0.55
6.00154,-1.65523,-21.586,4.704777778,1.55114446,4.72,1.83,1,3.07,1.62,-0.53
6.00154,-50.9784,-1.7,16.66666667,0.0,4.72,1.83,4,3.07,1.62,-0.53
6.01154,-1.65418,-21.5389,4.7265,1.55104325,4.72,1.83,1,3.06,1.56,-0.51
6.01154,-50.8113,-1.7,16.66666667,0.0,4.72,1.83,4,3.06,1.56,-0.51
6.02155,-1.6531,-21.4909,4.74825,1.55094204,4.72,1.83,1,3.05,1.49,-0.49
6.02155,-50.6443,-1.7,16.66666667,0.0,4.72,1.83,4,3.05,1.49,-0.49
6.03155,-1.65204,-21.4439,4.76925,1.55084083,4.72,1.83,1,3.04,1.42,-0.47
6.03155,-50.4773,-1.7,16.66666667,0.0,4.72,1.83,4,3.04,1.42,-0.47
6.04155,-1.65097,-21.3967,4.790111111,1.550741365,4.72,1.83,1,3.03,1.36,-0.45
6.04155,-50.3102,-1.7,16.66666667,0.0,4.72,1.83,4,3.03,1.36,-0.45
6.05155,-1.64988,-21.349,4.810888889,1.55063841,4.72,1.83,1,3.02,1.3,-0.43
6.05155,-50.1434,-1.7,16.66666667,0.0,4.72,1.83,4,3.02,1.3,-0.43
6.06156,-1.64877,-21.3005,4.831722222,1.550535455,4.72,1.83,1,3.01,1.23,-0.41
6.06156,-49.9768,-1.7,16.66666667,0.0,4.72,1.83,4,3.01,1.23,-0.41
6.07156,-1.64765,-21.2519,4.852333333,1.550430755,4.72,1.83,1,3.0,1.17,-0.39
6.07156,-49.8102,-1.7,16.66666667,0.0,4.72,1.83,4,3.0,1.17,-0.39
6.08156,-1.64652,-21.2029,4.872944444,1.55032431,4.72,1.83,1,2.99,1.11,-0.37
6.08156,-49.6435,-1.7,16.66666667,0.0,4.72,1.83,4,2.99,1.11,-0.37
6.09156,-1.64542,-21.1554,4.892666667,1.550221355,4.72,1.83,1,2.97,1.05,-0.35
6.09156,-49.4769,-1.7,16.66666667,0.0,4.72,1.83,4,2.97,1.05,-0.35
6.10157,-1.64425,-21.1054,4.913083333,1.55011491,4.72,1.83,1,2.96,0.99,-0.33
6.10157,-49.3103,-1.7,16.66666667,0.0,4.72,1.83,4,2.96,0.99,-0.33
6.11157,-1.6431,-21.0561,4.933,1.55000672,4.72,1.83,1,2.95,0.93,-0.31
6.11157,-49.1436,-1.7,16.66666667,0.0,4.72,1.83,4,2.95,0.93,-0.31
6.12157,-1.64193,-21.0063,4.952861111,1.54989853,4.72,1.83,1,2.94,0.87,-0.29
6.12157,-48.977,-1.7,16.66666667,0.0,4.72,1.83,4,2.94,0.87,-0.29
6.13157,-1.64077,-20.9574,4.972138889,1.549792085,4.72,1.83,1,2.93,0.81,-0.28
6.13157,-48.8103,-1.7,16.66666667,0.0,4.72,1.83,4,2.93,0.81,-0.28
6.14158,-1.63957,-20.9069,4.991777778,1.54968215,4.72,1.83,1,2.92,0.75,-0.26
6.14158,-48.6437,-1.7,16.66666667,0.0,4.72,1.83,4,2.92,0.75,-0.26
6.15158,-1.63838,-20.8569,5.011027778,1.54957396,4.72,1.83,1,2.91,0.7,-0.24
6.15158,-48.4772,-1.7,16.66666667,0.0,4.72,1.83,4,2.91,0.7,-0.24
6.16158,-1.63716,-20.8062,5.030305556,1.549464025,4.72,1.83,1,2.9,0.64,-0.22
6.16158,-48.3108,-1.7,16.66666667,0.0,4.72,1.83,4,2.9,0.64,-0.22
6.17158,-1.63599,-20.7574,5.048666667,1.54935758,4.72,1.83,1,2.89,0.59,-0.2
6.17158,-48.1444,-1.7,16.66666667,0.0,4.72,1.83,4,2.89,0.59,-0.2
6.18159,-1.63476,-20.7066,5.067583333,1.549247645,4.72,1.83,1,2.88,0.53,-0.18
6.18159,-47.9781,-1.7,16.66666667,0.0,4.72,1.83,4,2.88,0.53,-0.18
6.19159,-1.63353,-20.6562,5.086138889,1.54913771,4.72,1.83,1,2.87,0.48,-0.17
6.19159,-47.8117,-1.7,16.66666667,0.0,4.72,1.83,4,2.87,0.48,-0.17
6.20159,-1.63225,-20.6035,5.105333333,1.54902254,4.72,1.83,1,2.86,0.42,-0.15
6.20159,-47.6452,-1.7,16.66666667,0.0,4.72,1.83,4,2.86,0.42,-0.15
6.21159,-1.63102,-20.5532,5.123472222,1.54891435,4.72,1.83,1,2.85,0.37,-0.13
6.21159,-47.4785,-1.7,16.66666667,0.0,4.72,1.83,4,2.85,0.37,-0.13
6.2216,-1.62974,-20.5014,5.141916667,1.54880267,4.72,1.83,1,2.84,0.31,-0.11
6.2216,-47.3118,-1.7,16.66666667,0.0,4.72,1.83,4,2.84,0.31,-0.11
6.2316,-1.62847,-20.4501,5.160055556,1.54869099,4.72,1.83,1,2.83,0.26,-0.09
6.2316,-47.1451,-1.7,16.66666667,0.0,4.72,1.83,4,2.83,0.26,-0.09
6.2416,-1.62719,-20.3983,5.178166667,1.54857931,4.72,1.83,1,2.82,0.21,-0.07
6.2416,-46.9785,-1.7,16.66666667,0.0,4.72,1.83,4,2.82,0.21,-0.07
6.2516,-1.6259,-20.3466,5.196055556,1.54846763,4.72,1.83,1,2.81,0.16,-0.06
6.2516,-46.8117,-1.7,16.66666667,0.0,4.72,1.83,4,2.81,0.16,-0.06
6.26161,-1.6246,-20.295,5.213722222,1.54835595,4.72,1.83,1,2.8,0.11,-0.04
6.26161,-46.6449,-1.7,16.66666667,0.0,4.72,1.83,4,2.8,0.11,-0.04
6.27161,-1.62328,-20.2426,5.231527778,1.548242525,4.72,1.83,1,2.79,0.06,-0.02
6.27161,-46.4781,-1.7,16.66666667,0.0,4.72,1.83,4,2.79,0.06,-0.02
6.28161,-1.62194,-20.1895,5.249416667,1.548127355,4.72,1.83,1,2.78,0.01,-0.0
6.28161,-46.3113,-1.7,16.66666667,0.0,4.72,1.83,4,2.78,0.01,-0.0
6.29161,-1.62062,-20.1374,5.266777778,1.54801393,4.72,1.83,1,2.77,-0.04,0.02
6.29161,-46.1446,-1.7,16.66666667,0.0,4.72,1.83,4,2.77,-0.04,0.02
6.30162,-1.61926,-20.0842,5.284333333,1.547897015,4.72,1.83,1,2.75,-0.09,0.03
6.30162,-45.9776,-1.7,16.66666667,0.0,4.72,1.83,4,2.75,-0.09,0.03
6.31162,-1.61789,-20.0308,5.301833333,1.547781845,4.72,1.83,1,2.74,-0.14,0.05
6.31162,-45.8106,-1.7,16.66666667,0.0,4.72,1.83,4,2.74,-0.14,0.05
6.32162,-1.61652,-19.9776,5.319138889,1.54766493,4.72,1.83,1,2.73,-0.19,0.07
6.32162,-45.6436,-1.7,16.66666667,0.0,4.72,1.83,4,2.73,-0.19,0.07
6.33162,-1.61519,-19.9261,5.33575,1.547551505,4.72,1.83,1,2.72,-0.23,0.09
6.33162,-45.4766,-1.7,16.66666667,0.0,4.72,1.83,4,2.72,-0.23,0.09
6.34163,-1.61378,-19.8719,5.353083333,1.54743459,4.72,1.83,1,2.71,-0.28,0.1
6.34163,-45.3096,-1.7,16.66666667,0.0,4.72,1.83,4,2.71,-0.28,0.1
6.35163,-1.61239,-19.8186,5.369972222,1.547317675,4.72,1.83,1,2.7,-0.33,0.12
6.35163,-45.1427,-1.7,16.66666667,0.0,4.72,1.83,4,2.7,-0.33,0.12
6.36163,-1.61096,-19.764,5.387166667,1.54719727,4.72,1.83,1,2.69,-0.37,0.14
6.36163,-44.9759,-1.7,16.66666667,0.0,4.72,1.83,4,2.69,-0.37,0.14
6.37164,-1.60955,-19.7106,5.403888889,1.547080355,4.72,1.83,1,2.68,-0.42,0.16
6.37164,-44.8091,-1.7,16.66666667,0.0,4.72,1.83,4,2.68,-0.42,0.16
6.38164,-1.60811,-19.6561,5.420777778,1.54695995,4.72,1.83,1,2.67,-0.47,0.17
6.38164,-44.6423,-1.7,16.66666667,0.0,4.72,1.83,4,2.67,-0.47,0.17
6.39164,-1.60666,-19.6017,5.437583333,1.54684129,4.72,1.83,1,2.66,-0.51,0.19
6.39164,-44.4755,-1.7,16.66666667,0.0,4.72,1.83,4,2.66,-0.51,0.19
6.40164,-1.60519,-19.5468,5.454388889,1.546720885,4.72,1.83,1,2.65,-0.56,0.21
6.40164,-44.3087,-1.7,16.66666667,0.0,4.72,1.83,4,2.65,-0.56,0.21
6.41165,-1.60374,-19.4927,5.470861111,1.54660048,4.72,1.83,1,2.64,-0.6,0.23
6.41165,-44.142,-1.7,16.66666667,0.0,4.72,1.83,4,2.64,-0.6,0.23
6.42165,-1.60225,-19.4375,5.487527778,1.546480075,4.72,1.83,1,2.63,-0.65,0.25
6.42165,-43.9753,-1.7,16.66666667,0.0,4.72,1.83,4,2.63,-0.65,0.25
6.43165,-1.60076,-19.3824,5.504083333,1.546357925,4.72,1.83,1,2.62,-0.69,0.26
6.43165,-43.8086,-1.7,16.66666667,0.0,4.72,1.83,4,2.62,-0.69,0.26
6.44165,-1.59926,-19.3272,5.520611111,1.546235775,4.72,1.83,1,2.61,-0.73,0.28
6.44165,-43.6419,-1.7,16.66666667,0.0,4.72,1.83,4,2.61,-0.73,0.28
6.45166,-1.59775,-19.2718,5.537138889,1.54611537,4.72,1.83,1,2.6,-0.78,0.3
6.45166,-43.4752,-1.7,16.66666667,0.0,4.72,1.83,4,2.6,-0.78,0.3
6.46166,-1.59624,-19.2167,5.553583333,1.54599322,4.72,1.83,1,2.59,-0.82,0.32
6.46166,-43.3084,-1.7,16.66666667,0.0,4.72,1.83,4,2.59,-0.82,0.32
6.47166,-1.59469,-19.1606,5.570333333,1.54587107,4.72,1.83,1,2.58,-0.86,0.34
6.47166,-43.1416,-1.7,16.66666667,0.0,4.72,1.83,4,2.58,-0.86,0.34
6.48166,-1.59313,-19.1042,5.587138889,1.545747175,4.72,1.83,1,2.57,-0.91,0.35
6.48166,-42.9748,-1.7,16.66666667,0.0,4.72,1.83,4,2.57,-0.91,0.35
6.49167,-1.59168,-19.0519,5.602722222,1.545632005,4.72,1.83,1,2.56,-0.95,0.37
6.49167,-42.808,-1.7,16.66666667,0.0,4.72,1.83,4,2.56,-0.95,0.37
6.50167,-1.59006,-18.994,5.619916667,1.54550462,4.72,1.83,1,2.55,-0.99,0.39
6.50167,-42.6413,-1.7,16.66666667,0.0,4.72,1.83,4,2.55,-0.99,0.39
6.51167,-1.58843,-18.9358,5.637166667,1.54537898,4.72,1.83,1,2.54,-1.04,0.41
6.51167,-42.4747,-1.7,16.66666667,0.0,4.72,1.83,4,2.54,-1.04,0.41
6.52167,-1.5869,-18.8812,5.65325,1.545258575,4.72,1.83,1,2.52,-1.08,0.43
6.52167,-42.3081,-1.7,16.66666667,0.0,4.72,1.83,4,2.52,-1.08,0.43
6.53168,-1.58533,-18.8257,5.669583333,1.54513817,4.72,1.83,1,2.51,-1.12,0.44
6.53168,-42.1415,-1.7,16.66666667,0.0,4.72,1.83,4,2.51,-1.12,0.44
6.54168,-1.58371,-18.7688,5.686277778,1.545014275,4.72,1.83,1,2.5,-1.16,0.46
6.54168,-41.9749,-1.7,16.66666667,0.0,4.72,1.83,4,2.5,-1.16,0.46
6.55168,-1.58209,-18.7117,5.702944444,1.54489038,4.72,1.83,1,2.49,-1.2,0.48
6.55168,-41.8082,-1.7,16.66666667,0.0,4.72,1.83,4,2.49,-1.2,0.48
6.56168,-1.58043,-18.6537,5.719777778,1.544762995,4.72,1.83,1,2.48,-1.25,0.5
6.56168,-41.6414,-1.7,16.66666667,0.0,4.72,1.83,4,2.48,-1.25,0.5
6.57169,-1.57878,-18.5962,5.736333333,1.544637355,4.72,1.83,1,2.47,-1.29,0.52
6.57169,-41.4747,-1.7,16.66666667,0.0,4.72,1.83,4,2.47,-1.29,0.52
6.58169,-1.57712,-18.5388,5.752694444,1.544511715,4.72,1.83,1,2.46,-1.33,0.54
6.58169,-41.3079,-1.7,16.66666667,0.0,4.72,1.83,4,2.46,-1.33,0.54
6.59169,-1.57545,-18.4813,5.768861111,1.54438433,4.72,1.83,1,2.45,-1.37,0.56
6.59169,-41.1411,-1.7,16.66666667,0.0,4.72,1.83,4,2.45,-1.37,0.56
6.60169,-1.57375,-18.4228,5.784916667,1.5442552,4.72,1.83,1,2.44,-1.41,0.58
6.60169,-40.9745,-1.7,16.66666667,0.0,4.72,1.83,4,2.44,-1.41,0.58
6.6117,-1.57207,-18.3656,5.800166667,1.54412956,4.72,1.83,1,2.43,-1.45,0.6
6.6117,-40.8079,-1.7,16.66666667,0.0,4.72,1.83,4,2.43,-1.45,0.6
6.6217,-1.57033,-18.3063,5.815527778,1.54399694,4.72,1.83,1,2.42,-1.49,0.61
6.6217,-40.6413,-1.7,16.66666667,0.0,4.72,1.83,4,2.42,-1.49,0.61
6.6317,-1.56865,-18.2494,5.829944444,1.543869555,4.72,1.83,1,2.41,-1.52,0.63
6.6317,-40.4748,-1.7,16.66666667,0.0,4.72,1.83,4,2.41,-1.52,0.63
6.6417,-1.56691,-18.1908,5.844388889,1.54373868,4.72,1.83,1,2.4,-1.56,0.65
6.6417,-40.3082,-1.7,16.66666667,0.0,4.72,1.83,4,2.4,-1.56,0.65
6.65171,-1.56518,-18.133,5.858361111,1.543607805,4.72,1.83,1,2.39,-1.59,0.67
6.65171,-40.1415,-1.7,16.66666667,0.0,4.72,1.83,4,2.39,-1.59,0.67
6.66171,-1.56341,-18.0739,5.872611111,1.543475185,4.72,1.83,1,2.38,-1.62,0.68
6.66171,-39.9747,-1.7,16.66666667,0.0,4.72,1.83,4,2.38,-1.62,0.68
6.67171,-1.56164,-18.0149,5.887111111,1.54334082,4.72,1.83,1,2.37,-1.66,0.7
6.67171,-39.8079,-1.7,16.66666667,0.0,4.72,1.83,4,2.37,-1.66,0.7
6.68171,-1.55983,-17.9553,5.902138889,1.54320471,4.72,1.83,1,2.36,-1.7,0.72
6.68171,-39.6411,-1.7,16.66666667,0.0,4.72,1.83,4,2.36,-1.7,0.72
6.69172,-1.55807,-17.8973,5.917083333,1.543073835,4.72,1.83,1,2.35,-1.73,0.74
6.69172,-39.4743,-1.7,16.66666667,0.0,4.72,1.83,4,2.35,-1.73,0.74
6.70172,-1.55626,-17.838,5.932722222,1.542937725,4.72,1.83,1,2.34,-1.77,0.76
6.70172,-39.3075,-1.7,16.66666667,0.0,4.72,1.83,4,2.34,-1.77,0.76
6.71172,-1.55444,-17.7786,5.948722222,1.54280336,4.72,1.83,1,2.33,-1.81,0.78
6.71172,-39.1407,-1.7,16.66666667,0.0,4.72,1.83,4,2.33,-1.81,0.78
6.72172,-1.55259,-17.7184,5.965222222,1.542665505,4.72,1.83,1,2.32,-1.85,0.8
6.72172,-38.9738,-1.7,16.66666667,0.0,4.72,1.83,4,2.32,-1.85,0.8
6.73173,-1.55077,-17.6595,5.981611111,1.54253114,4.72,1.83,1,2.31,-1.88,0.82
6.73173,-38.807,-1.7,16.66666667,0.0,4.72,1.83,4,2.31,-1.88,0.82
6.74173,-1.54889,-17.5992,5.998638889,1.54239503,4.72,1.83,1,2.3,-1.92,0.84
6.74173,-38.6402,-1.7,16.66666667,0.0,4.72,1.83,4,2.3,-1.92,0.84
6.75173,-1.54701,-17.539,6.015805556,1.54225892,4.72,1.83,1,2.29,-1.96,0.86
6.75173,-38.4735,-1.7,16.66666667,0.0,4.72,1.83,4,2.29,-1.96,0.86
6.76174,-1.54511,-17.4781,6.033277778,1.54211932,4.72,1.83,1,2.27,-2.0,0.88
6.76174,-38.3069,-1.7,16.66666667,0.0,4.72,1.83,4,2.27,-2.0,0.88
6.77174,-1.54324,-17.4188,6.050333333,1.541984955,4.72,1.83,1,2.26,-2.04,0.9
6.77174,-38.1404,-1.7,16.66666667,0.0,4.72,1.83,4,2.26,-2.04,0.9
6.78174,-1.54133,-17.3584,6.06775,1.541848845,4.72,1.83,1,2.25,-2.08,0.92
6.78174,-37.9738,-1.7,16.66666667,0.0,4.72,1.83,4,2.25,-2.08,0.92
6.79174,-1.53939,-17.2973,6.085333333,1.54171099,4.72,1.83,1,2.24,-2.12,0.95
6.79174,-37.8073,-1.7,16.66666667,0.0,4.72,1.83,4,2.24,-2.12,0.95
6.80175,-1.53743,-17.2358,6.102944444,1.54157139,4.72,1.83,1,2.23,-2.16,0.97
6.80175,-37.6406,-1.7,16.66666667,0.0,4.72,1.83,4,2.23,-2.16,0.97
6.81175,-1.5355,-17.1754,6.120138889,1.54143528,4.72,1.83,1,2.22,-2.2,0.99
6.81175,-37.4738,-1.7,16.66666667,0.0,4.72,1.83,4,2.22,-2.2,0.99
6.82175,-1.5335,-17.1133,6.137666667,1.541293935,4.72,1.83,1,2.21,-2.24,1.01
6.82175,-37.307,-1.7,16.66666667,0.0,4.72,1.83,4,2.21,-2.24,1.01
6.83175,-1.53154,-17.0524,6.154722222,1.541157825,4.72,1.83,1,2.2,-2.28,1.04
6.83175,-37.1402,-1.7,16.66666667,0.0,4.72,1.83,4,2.2,-2.28,1.04
6.84176,-1.52954,-16.9906,6.171833333,1.54101648,4.72,1.83,1,2.19,-2.32,1.06
6.84176,-36.9734,-1.7,16.66666667,0.0,4.72,1.83,4,2.19,-2.32,1.06
6.85176,-1.52755,-16.9296,6.188527778,1.540878625,4.72,1.83,1,2.18,-2.35,1.08
6.85176,-36.8069,-1.7,16.66666667,0.0,4.72,1.83,4,2.18,-2.35,1.08
6.86176,-1.52552,-16.8675,6.205277778,1.540739025,4.72,1.83,1,2.17,-2.39,1.1
6.86176,-36.6407,-1.7,16.66666667,0.0,4.72,1.83,4,2.17,-2.39,1.1
6.87176,-1.52347,-16.8052,6.221861111,1.54059768,4.72,1.83,1,2.16,-2.43,1.12
6.87176,-36.4746,-1.7,16.66666667,0.0,4.72,1.83,4,2.16,-2.43,1.12
6.88177,-1.5214,-16.7421,6.238361111,1.54045459,4.72,1.83,1,2.15,-2.46,1.15
6.88177,-36.3084,-1.7,16.66666667,0.0,4.72,1.83,4,2.15,-2.46,1.15
6.89177,-1.51934,-16.6801,6.254361111,1.540313245,4.72,1.83,1,2.14,-2.5,1.17
6.89177,-36.1422,-1.7,16.66666667,0.0,4.72,1.83,4,2.14,-2.5,1.17
6.90177,-1.51724,-16.6168,6.270361111,1.540170155,4.72,1.83,1,2.13,-2.53,1.19
6.90177,-35.9755,-1.7,16.66666667,0.0,4.72,1.83,4,2.13,-2.53,1.19
6.91177,-1.51517,-16.5547,6.285805556,1.54002881,4.72,1.83,1,2.12,-2.57,1.21
6.91177,-35.8084,-1.7,16.66666667,0.0,4.72,1.83,4,2.12,-2.57,1.21
6.92178,-1.51305,-16.4916,6.30125,1.53988572,4.72,1.83,1,2.11,-2.6,1.23
6.92178,-35.6413,-1.7,16.66666667,0.0,4.72,1.83,4,2.11,-2.6,1.23
6.93178,-1.51095,-16.4292,6.316194444,1.53974263,4.72,1.83,1,2.1,-2.63,1.25
6.93178,-35.4742,-1.7,16.66666667,0.0,4.72,1.83,4,2.1,-2.63,1.25
6.94178,-1.5088,-16.3657,6.331111111,1.53959954,4.72,1.83,1,2.09,-2.66,1.28
6.94178,-35.3071,-1.7,16.66666667,0.0,4.72,1.83,4,2.09,-2.66,1.28
6.95178,-1.50663,-16.3017,6.345805556,1.539454705,4.72,1.83,1,2.08,-2.69,1.3
